2020/03/17 20:20:15 MDT,1,6.1
2020/03/16 13:03:47 MDT,1,5.8
2020/03/16 01:47:13 MDT,1,4
2020/03/14 23:06:17 MDT,1,14.8
2020/03/14 05:52:12 MDT,1,6
2020/03/11 23:04:51 MDT,1,7.6
2020/03/26 05:43:09 MDT,0.9,9.9
2020/03/24 01:38:09 MDT,0.9,7.9
2020/03/23 07:41:21 MDT,0.9,12.2
2020/03/23 05:27:51 MDT,0.9,8.1
2020/03/23 02:50:56 MDT,0.9,9.8
2020/03/22 21:38:49 MDT,0.9,8.8
2020/03/22 19:33:51 MDT,0.9,9.1
2020/03/22 10:18:14 MDT,0.9,11.7
2020/03/22 05:27:11 MDT,0.9,10.2
2020/03/21 18:37:28 MDT,0.9,2
2020/03/21 15:48:01 MDT,0.9,9.1
2020/03/21 14:36:16 MDT,0.9,11.2
2020/03/21 10:00:46 MDT,0.9,11.6
2020/03/21 09:13:35 MDT,0.9,7.2
2020/03/20 22:46:23 MDT,0.9,7.4
2020/03/20 19:33:21 MDT,0.9,6.7
2020/03/20 19:30:32 MDT,0.9,3.1
2020/03/20 10:16:15 MDT,0.9,9.5
2020/03/20 07:36:00 MDT,0.9,8.3
2020/03/20 00:20:33 MDT,0.9,3.7
2020/03/19 23:42:49 MDT,0.9,5.5
2020/03/19 18:10:39 MDT,0.9,8
2020/03/18 16:43:20 MDT,0.9,8.8
2020/03/18 13:58:00 MDT,0.9,5.2
2020/03/18 13:06:05 MDT,0.9,7.5
2020/03/18 13:03:39 MDT,0.9,7.4
2020/03/18 10:06:17 MDT,0.9,8.8
2020/03/18 10:01:43 MDT,0.9,5.3
2020/03/17 05:37:21 MDT,0.9,9.2
2020/03/15 20:58:09 MDT,0.9,4.3
2020/03/15 14:10:29 MDT,0.9,8.5
2020/03/15 03:34:03 MDT,0.9,0.9
2020/03/15 01:21:29 MDT,0.9,1.8
2020/03/14 13:55:24 MDT,0.9,9.3
2020/03/14 08:39:47 MDT,0.9,4.7
2020/03/12 17:37:24 MDT,0.9,2
2020/03/26 04:07:43 MDT,0.8,6.2
2020/03/25 21:53:06 MDT,0.8,14.2
2020/03/25 08:04:51 MDT,0.8,11.9
2020/03/25 04:38:50 MDT,0.8,10.5
2020/03/24 20:39:35 MDT,0.8,10.6
2020/03/24 06:49:01 MDT,0.8,8.6
2020/03/24 00:27:22 MDT,0.8,14.2
2020/03/23 19:43:33 MDT,0.8,8.3
2020/03/23 15:28:18 MDT,0.8,8.8
2020/03/23 10:58:04 MDT,0.8,12.5
2020/03/22 22:40:47 MDT,0.8,7.8
2020/03/22 20:53:48 MDT,0.8,7.5
2020/03/22 19:44:06 MDT,0.8,7
2020/03/22 13:53:50 MDT,0.8,4.9
